t,area,hsv_class,hsv_conf,yolo_class,yolo_conf,fused_class,fused_conf,agree
7.0,10240,bare_soil,0.625,stressed_crop,0.783,stressed_crop,0.44,0
7.0,9240,bare_soil,0.642,stressed_crop,0.525,bare_soil,0.37,0
7.0,7496,healthy_crop,0.447,healthy_crop,0.672,healthy_crop,0.706,1
7.0,6565,healthy_crop,0.639,healthy_crop,0.608,healthy_crop,0.671,1
7.0,6315,bare_soil,0.659,bare_soil,0.659,bare_soil,0.659,1
7.0,6238,healthy_crop,0.468,bare_soil,0.905,bare_soil,0.905,0
7.0,5108,healthy_crop,0.473,healthy_crop,0.473,healthy_crop,0.473,1
7.0,4468,bare_soil,0.699,healthy_crop,0.985,healthy_crop,0.985,0
7.0,4076,healthy_crop,0.455,disease_stress_vegetation,0.598,healthy_crop,0.455,0
7.0,3888,bare_soil,0.629,stressed_crop,0.498,bare_soil,0.515,0
7.0,3783,drought_stress,0.512,bare_soil,0.917,bare_soil,0.917,0
7.0,3667,bare_soil,0.676,disease_stress_vegetation,0.467,bare_soil,0.409,0
7.0,3400,healthy_crop,0.455,healthy_crop,0.435,healthy_crop,0.478,1
7.0,3156,bare_soil,0.608,bare_soil,0.999,bare_soil,1.0,1
7.0,3129,healthy_crop,0.689,healthy_crop,0.863,healthy_crop,0.906,1
7.0,3032,healthy_crop,0.568,healthy_crop,0.847,healthy_crop,0.89,1
7.0,2930,drought_stress,0.524,stressed_crop,0.866,stressed_crop,0.866,0
7.0,2838,bare_soil,0.5,healthy_crop,0.777,healthy_crop,0.777,0
7.0,2741,healthy_crop,0.487,disease_stress_vegetation,0.598,healthy_crop,0.487,0
7.0,2636,healthy_crop,0.48,bare_soil,0.87,bare_soil,0.87,0
7.0,2595,bare_soil,0.643,healthy_crop,0.691,healthy_crop,0.38,0
7.0,2484,healthy_crop,0.451,stressed_crop,0.819,healthy_crop,0.451,0
7.0,2369,healthy_crop,0.463,stressed_crop,0.93,healthy_crop,0.463,0
7.0,2369,bare_soil,0.466,bare_soil,0.466,bare_soil,0.466,1
7.0,2356,bare_soil,0.656,stressed_crop,0.446,bare_soil,0.387,0
7.0,2193,healthy_crop,0.449,stressed_crop,0.593,healthy_crop,0.449,0
7.0,2147,bare_soil,0.666,disease_stress_vegetation,0.686,disease_stress_vegetation,0.372,0
7.0,2115,bare_soil,0.605,stressed_crop,0.791,stressed_crop,0.451,0
7.0,2030,healthy_crop,0.48,bare_soil,0.7,bare_soil,0.356,0
7.0,1984,bare_soil,0.668,disease_stress_vegetation,0.445,bare_soil,0.387,0
7.0,1961,healthy_crop,0.452,stressed_crop,0.745,healthy_crop,0.452,0
7.0,1863,drought_stress,0.511,drought_stress,0.573,drought_stress,0.602,1
7.0,1705,healthy_crop,0.454,healthy_crop,0.454,healthy_crop,0.454,1
7.0,1658,bare_soil,0.677,bare_soil,0.677,bare_soil,0.677,1
7.0,1627,bare_soil,0.634,stressed_crop,0.595,bare_soil,0.366,0
7.0,1542,bare_soil,0.695,bare_soil,0.695,bare_soil,0.695,1
7.0,1532,bare_soil,0.626,bare_soil,0.626,bare_soil,0.626,1
7.0,1396,bare_soil,0.472,healthy_crop,0.701,healthy_crop,0.43,0
7.5,60952,bare_soil,0.665,disease_stress_vegetation,0.794,disease_stress_vegetation,0.437,0
7.5,33383,healthy_crop,0.469,bare_soil,0.496,healthy_crop,0.384,0
7.5,24247,healthy_crop,0.448,healthy_crop,0.964,healthy_crop,1.0,1
7.5,23447,healthy_crop,0.515,disease_stress_vegetation,0.462,healthy_crop,0.515,0
7.5,22163,bare_soil,0.673,healthy_crop,0.993,healthy_crop,0.993,0
7.5,21988,bare_soil,0.688,stressed_crop,0.894,stressed_crop,0.492,0
7.5,20017,drought_stress,0.516,healthy_crop,0.969,healthy_crop,0.969,0
7.5,16693,healthy_crop,0.46,healthy_crop,0.981,healthy_crop,1.0,1
7.5,12339,healthy_crop,0.607,healthy_crop,0.984,healthy_crop,1.0,1
7.5,11750,healthy_crop,0.495,bare_soil,0.661,bare_soil,0.333,0
7.5,9440,bare_soil,0.621,stressed_crop,0.644,bare_soil,0.43,0
7.5,8998,bare_soil,0.7,healthy_crop,0.992,healthy_crop,0.992,0
7.5,7725,bare_soil,0.666,healthy_crop,0.472,bare_soil,0.512,0
7.5,6985,healthy_crop,0.459,bare_soil,0.843,bare_soil,0.843,0
7.5,6917,bare_soil,0.683,stressed_crop,0.585,bare_soil,0.375,0
7.5,5246,bare_soil,0.665,drought_stress,0.502,bare_soil,0.373,0
7.5,4895,healthy_crop,0.497,healthy_crop,0.919,healthy_crop,0.965,1
7.5,4105,healthy_crop,0.439,stressed_crop,0.535,healthy_crop,0.439,0
7.5,3709,bare_soil,0.663,stressed_crop,0.535,bare_soil,0.513,0
7.5,3171,healthy_crop,0.625,healthy_crop,0.521,healthy_crop,0.656,1
7.5,3039,healthy_crop,0.598,healthy_crop,0.547,healthy_crop,0.628,1
7.5,2729,healthy_crop,0.466,stressed_crop,0.862,healthy_crop,0.466,0
7.5,2719,healthy_crop,0.501,healthy_crop,0.988,healthy_crop,1.0,1
7.5,2716,healthy_crop,0.465,bare_soil,0.61,bare_soil,0.316,0
7.5,2639,healthy_crop,0.476,bare_soil,0.905,bare_soil,0.905,0
7.5,2619,bare_soil,0.623,healthy_crop,0.674,healthy_crop,0.375,0
7.5,2491,bare_soil,0.69,drought_stress,0.44,bare_soil,0.69,0
7.5,2464,bare_soil,0.5,healthy_crop,0.824,healthy_crop,0.824,0
7.5,2334,bare_soil,0.419,bare_soil,0.419,bare_soil,0.419,1
7.5,2308,healthy_crop,0.461,stressed_crop,0.834,healthy_crop,0.461,0
7.5,2280,bare_soil,0.618,bare_soil,0.618,bare_soil,0.618,1
7.5,1846,drought_stress,0.529,drought_stress,0.529,drought_stress,0.529,1
7.5,1759,bare_soil,0.622,stressed_crop,0.854,stressed_crop,0.485,0
7.5,1751,bare_soil,0.643,bare_soil,0.643,bare_soil,0.643,1
7.5,1629,healthy_crop,0.486,stressed_crop,0.854,healthy_crop,0.486,0
7.5,1559,healthy_crop,0.436,healthy_crop,0.436,healthy_crop,0.436,1
7.5,1523,bare_soil,0.63,stressed_crop,0.733,stressed_crop,0.409,0
7.5,1492,healthy_crop,0.455,stressed_crop,0.734,healthy_crop,0.455,0
8.0,73384,healthy_crop,0.501,disease_stress_vegetation,0.709,healthy_crop,0.501,0
8.0,41268,bare_soil,0.648,disease_stress_vegetation,0.504,bare_soil,0.493,0
8.0,31535,healthy_crop,0.485,healthy_crop,0.999,healthy_crop,1.0,1
8.0,28769,bare_soil,0.687,stressed_crop,0.451,bare_soil,0.575,0
8.0,24587,bare_soil,0.666,healthy_crop,0.549,bare_soil,0.366,0
8.0,24525,bare_soil,0.647,healthy_crop,0.458,bare_soil,0.403,0
8.0,18509,bare_soil,0.676,bare_soil,0.873,bare_soil,0.916,1
8.0,15963,healthy_crop,0.454,healthy_crop,0.507,healthy_crop,0.532,1
8.0,14350,drought_stress,0.51,bare_soil,0.859,bare_soil,0.859,0
8.0,11980,bare_soil,0.687,healthy_crop,0.999,healthy_crop,0.999,0
8.0,8800,healthy_crop,0.435,bare_soil,0.575,bare_soil,0.308,0
8.0,8030,healthy_crop,0.511,healthy_crop,0.439,healthy_crop,0.537,1
8.0,6315,healthy_crop,0.623,healthy_crop,0.948,healthy_crop,0.995,1
8.0,4928,healthy_crop,0.455,bare_soil,0.534,healthy_crop,0.317,0
8.0,4642,bare_soil,0.657,stressed_crop,0.452,bare_soil,0.484,0
8.0,4285,healthy_crop,0.469,healthy_crop,0.968,healthy_crop,1.0,1
8.0,3670,healthy_crop,0.495,stressed_crop,0.778,healthy_crop,0.495,0
8.0,3641,bare_soil,0.651,bare_soil,0.651,bare_soil,0.651,1
8.0,3262,healthy_crop,0.558,healthy_crop,0.737,healthy_crop,0.774,1
8.0,3167,drought_stress,0.504,bare_soil,0.933,bare_soil,0.933,0
8.0,3140,healthy_crop,0.512,stressed_crop,0.677,healthy_crop,0.512,0
8.0,3073,healthy_crop,0.468,disease_stress_vegetation,0.563,healthy_crop,0.468,0
8.0,2719,bare_soil,0.689,stressed_crop,0.493,bare_soil,0.397,0
8.0,2653,healthy_crop,0.468,stressed_crop,0.589,healthy_crop,0.468,0
8.0,2603,bare_soil,0.5,healthy_crop,0.783,healthy_crop,0.783,0
8.0,2538,bare_soil,0.632,bare_soil,0.632,bare_soil,0.632,1
8.0,2474,bare_soil,0.575,bare_soil,0.575,bare_soil,0.575,1
8.0,2420,healthy_crop,0.471,healthy_crop,0.471,healthy_crop,0.471,1
8.0,2386,healthy_crop,0.511,disease_stress_vegetation,0.689,healthy_crop,0.511,0
8.0,2343,healthy_crop,0.479,stressed_crop,0.537,healthy_crop,0.479,0
8.0,1991,bare_soil,0.671,healthy_crop,0.565,bare_soil,0.368,0
8.0,1905,bare_soil,0.689,bare_soil,0.689,bare_soil,0.689,1
8.0,1778,bare_soil,0.688,healthy_crop,0.82,healthy_crop,0.447,0
8.0,1716,drought_stress,0.519,stressed_crop,0.674,stressed_crop,0.415,0
8.0,1689,healthy_crop,0.581,disease_stress_vegetation,0.704,healthy_crop,0.581,0
8.0,1638,healthy_crop,0.473,healthy_crop,0.473,healthy_crop,0.473,1
8.0,1632,healthy_crop,0.469,stressed_crop,0.901,healthy_crop,0.469,0
8.0,1561,bare_soil,0.606,stressed_crop,0.432,bare_soil,0.39,0
8.0,1539,stressed_crop,0.487,stressed_crop,0.487,stressed_crop,0.487,1
8.0,1512,bare_soil,0.421,bare_soil,0.421,bare_soil,0.421,1
8.0,1506,healthy_crop,0.505,healthy_crop,0.886,healthy_crop,0.931,1
8.0,1458,bare_soil,0.686,bare_soil,0.686,bare_soil,0.686,1
8.5,65396,bare_soil,0.656,disease_stress_vegetation,0.969,disease_stress_vegetation,0.969,0
8.5,64417,healthy_crop,0.471,healthy_crop,0.471,healthy_crop,0.471,1
8.5,31526,bare_soil,0.693,bare_soil,0.693,bare_soil,0.693,1
8.5,27634,healthy_crop,0.468,healthy_crop,0.998,healthy_crop,1.0,1
8.5,21917,healthy_crop,0.493,healthy_crop,0.999,healthy_crop,1.0,1
8.5,18315,bare_soil,0.682,healthy_crop,0.998,healthy_crop,0.998,0
8.5,17572,bare_soil,0.672,healthy_crop,0.719,healthy_crop,0.39,0
8.5,16199,healthy_crop,0.458,healthy_crop,0.504,healthy_crop,0.529,1
8.5,15759,bare_soil,0.67,bare_soil,0.569,bare_soil,0.704,1
8.5,13465,healthy_crop,0.445,stressed_crop,0.677,healthy_crop,0.445,0
8.5,13313,drought_stress,0.51,bare_soil,0.986,bare_soil,0.986,0
8.5,13209,healthy_crop,0.569,disease_stress_vegetation,0.485,healthy_crop,0.569,0
8.5,10421,healthy_crop,0.512,stressed_crop,0.855,healthy_crop,0.512,0
8.5,9504,bare_soil,0.625,stressed_crop,0.666,bare_soil,0.48,0
8.5,8559,healthy_crop,0.488,stressed_crop,0.59,healthy_crop,0.488,0
8.5,5354,healthy_crop,0.614,healthy_crop,0.925,healthy_crop,0.971,1
8.5,4878,healthy_crop,0.459,stressed_crop,0.502,healthy_crop,0.459,0
8.5,3975,healthy_crop,0.553,disease_stress_vegetation,0.492,healthy_crop,0.553,0
8.5,3942,bare_soil,0.37,bare_soil,0.37,bare_soil,0.37,1
8.5,3765,bare_soil,0.697,disease_stress_vegetation,0.489,bare_soil,0.402,0
8.5,3425,healthy_crop,0.468,bare_soil,0.588,healthy_crop,0.34,0
8.5,3400,bare_soil,0.691,stressed_crop,0.533,bare_soil,0.391,0
8.5,3173,healthy_crop,0.506,stressed_crop,0.638,healthy_crop,0.506,0
8.5,2954,drought_stress,0.511,stressed_crop,0.449,drought_stress,0.307,0
8.5,2770,bare_soil,0.5,healthy_crop,0.763,healthy_crop,0.763,0
8.5,2559,drought_stress,0.522,stressed_crop,0.804,stressed_crop,0.804,0
8.5,2352,healthy_crop,0.561,healthy_crop,0.468,healthy_crop,0.589,1
8.5,2295,bare_soil,0.692,healthy_crop,0.4,bare_soil,0.692,0
8.5,2187,bare_soil,0.685,healthy_crop,0.792,healthy_crop,0.431,0
8.5,2183,healthy_crop,0.433,stressed_crop,0.501,healthy_crop,0.433,0
8.5,2162,bare_soil,0.671,bare_soil,0.671,bare_soil,0.671,1
8.5,1868,healthy_crop,0.462,stressed_crop,0.919,healthy_crop,0.462,0
8.5,1863,stressed_crop,0.472,stressed_crop,0.707,stressed_crop,0.742,1
8.5,1735,bare_soil,0.714,healthy_crop,0.999,healthy_crop,0.999,0
8.5,1732,bare_soil,0.685,healthy_crop,0.7,healthy_crop,0.376,0
8.5,1590,healthy_crop,0.471,stressed_crop,0.712,healthy_crop,0.471,0
8.5,1531,stressed_crop,0.488,stressed_crop,0.824,stressed_crop,0.865,1
8.5,1470,healthy_crop,0.477,healthy_crop,0.477,healthy_crop,0.477,1
9.0,82965,healthy_crop,0.496,bare_soil,0.766,bare_soil,0.766,0
9.0,62702,healthy_crop,0.508,healthy_crop,1.0,healthy_crop,1.0,1
9.0,37975,healthy_crop,0.513,healthy_crop,0.997,healthy_crop,1.0,1
9.0,24374,bare_soil,0.673,healthy_crop,0.845,healthy_crop,0.466,0
9.0,23038,bare_soil,0.692,stressed_crop,0.509,bare_soil,0.543,0
9.0,20805,bare_soil,0.627,bare_soil,0.997,bare_soil,1.0,1
9.0,16853,healthy_crop,0.463,stressed_crop,0.709,healthy_crop,0.463,0
9.0,16388,bare_soil,0.677,healthy_crop,0.999,healthy_crop,0.999,0
9.0,13579,bare_soil,0.641,bare_soil,0.944,bare_soil,0.991,1
9.0,13503,healthy_crop,0.452,bare_soil,0.882,bare_soil,0.882,0
9.0,7388,bare_soil,0.663,bare_soil,0.659,bare_soil,0.696,1
9.0,6895,bare_soil,0.67,stressed_crop,0.787,stressed_crop,0.431,0
9.0,6009,healthy_crop,0.466,bare_soil,0.911,bare_soil,0.911,0
9.0,5688,bare_soil,0.671,stressed_crop,0.889,stressed_crop,0.494,0
9.0,5536,drought_stress,0.511,bare_soil,0.937,bare_soil,0.937,0
9.0,5517,healthy_crop,0.457,bare_soil,0.598,healthy_crop,0.383,0
9.0,5291,bare_soil,0.655,stressed_crop,0.669,bare_soil,0.497,0
9.0,5023,bare_soil,0.69,bare_soil,0.69,bare_soil,0.69,1
9.0,4926,healthy_crop,0.573,healthy_crop,0.539,healthy_crop,0.602,1
9.0,4778,bare_soil,0.706,healthy_crop,0.995,healthy_crop,0.995,0
9.0,4681,healthy_crop,0.447,stressed_crop,0.529,healthy_crop,0.447,0
9.0,4666,bare_soil,0.613,bare_soil,0.897,bare_soil,0.942,1
9.0,2946,drought_stress,0.516,stressed_crop,0.869,stressed_crop,0.869,0
9.0,2858,stressed_crop,0.481,stressed_crop,0.795,stressed_crop,0.834,1
9.0,2788,bare_soil,0.697,bare_soil,0.697,bare_soil,0.697,1
9.0,2780,bare_soil,0.388,healthy_crop,0.653,healthy_crop,0.653,0
9.0,2778,bare_soil,0.5,healthy_crop,0.757,healthy_crop,0.757,0
9.0,2767,healthy_crop,0.462,stressed_crop,0.946,healthy_crop,0.462,0
9.0,2614,bare_soil,0.638,healthy_crop,0.502,bare_soil,0.355,0
9.0,2599,healthy_crop,0.465,bare_soil,0.504,healthy_crop,0.308,0
9.0,2551,stressed_crop,0.495,stressed_crop,0.91,stressed_crop,0.956,1
9.0,2496,bare_soil,0.625,stressed_crop,0.632,bare_soil,0.375,0
9.0,2395,bare_soil,0.638,stressed_crop,0.785,stressed_crop,0.438,0
9.0,2328,healthy_crop,0.44,stressed_crop,0.98,healthy_crop,0.44,0
9.0,2299,bare_soil,0.692,bare_soil,0.692,bare_soil,0.692,1
9.0,2262,bare_soil,0.689,bare_soil,0.689,bare_soil,0.689,1
9.0,2067,bare_soil,0.38,bare_soil,0.38,bare_soil,0.38,1
9.0,2014,bare_soil,0.681,bare_soil,0.681,bare_soil,0.681,1
9.0,1993,stressed_crop,0.483,stressed_crop,0.88,stressed_crop,0.924,1
9.0,1964,healthy_crop,0.458,healthy_crop,0.458,healthy_crop,0.458,1
9.0,1919,stressed_crop,0.488,stressed_crop,0.639,stressed_crop,0.671,1
9.0,1676,healthy_crop,0.551,healthy_crop,0.551,healthy_crop,0.551,1
9.0,1656,bare_soil,0.663,stressed_crop,0.987,stressed_crop,0.987,0
9.0,1512,bare_soil,0.654,bare_soil,0.654,bare_soil,0.654,1
9.0,1433,healthy_crop,0.493,healthy_crop,0.493,healthy_crop,0.493,1
9.0,1419,stressed_crop,0.476,stressed_crop,0.476,stressed_crop,0.476,1
9.0,1416,bare_soil,0.68,bare_soil,0.68,bare_soil,0.68,1
9.0,1412,bare_soil,0.646,bare_soil,0.646,bare_soil,0.646,1
9.5,135834,healthy_crop,0.484,disease_stress_vegetation,0.565,healthy_crop,0.484,0
9.5,93231,healthy_crop,0.5,healthy_crop,0.997,healthy_crop,1.0,1
9.5,51691,healthy_crop,0.509,healthy_crop,0.98,healthy_crop,1.0,1
9.5,42234,bare_soil,0.691,healthy_crop,0.752,healthy_crop,0.405,0
9.5,30245,bare_soil,0.684,stressed_crop,0.844,stressed_crop,0.463,0
9.5,26768,bare_soil,0.668,healthy_crop,0.998,healthy_crop,0.998,0
9.5,21877,bare_soil,0.677,healthy_crop,0.647,bare_soil,0.412,0
9.5,10997,bare_soil,0.63,bare_soil,0.996,bare_soil,1.0,1
9.5,9913,bare_soil,0.691,stressed_crop,0.645,bare_soil,0.5,0
9.5,8469,bare_soil,0.641,bare_soil,0.9,bare_soil,0.945,1
9.5,4940,bare_soil,0.701,bare_soil,0.701,bare_soil,0.701,1
9.5,4064,stressed_crop,0.493,stressed_crop,0.949,stressed_crop,0.996,1
9.5,3691,drought_stress,0.521,stressed_crop,0.989,stressed_crop,0.989,0
9.5,2881,stressed_crop,0.489,bare_soil,0.87,bare_soil,0.87,0
9.5,2863,bare_soil,0.5,healthy_crop,0.755,healthy_crop,0.755,0
9.5,2842,bare_soil,0.368,healthy_crop,0.647,healthy_crop,0.647,0
9.5,2663,stressed_crop,0.488,stressed_crop,0.877,stressed_crop,0.921,1
9.5,2525,bare_soil,0.708,healthy_crop,0.997,healthy_crop,0.997,0
9.5,2500,healthy_crop,0.461,stressed_crop,0.904,healthy_crop,0.461,0
9.5,2488,stressed_crop,0.495,stressed_crop,0.495,stressed_crop,0.495,1
9.5,2416,bare_soil,0.667,stressed_crop,0.867,stressed_crop,0.481,0
9.5,2199,bare_soil,0.653,bare_soil,0.653,bare_soil,0.653,1
9.5,2099,stressed_crop,0.493,stressed_crop,0.669,stressed_crop,0.702,1
9.5,1918,bare_soil,0.688,healthy_crop,0.996,healthy_crop,0.996,0
9.5,1902,bare_soil,0.677,healthy_crop,0.839,healthy_crop,0.461,0
9.5,1826,bare_soil,0.357,bare_soil,0.357,bare_soil,0.357,1
9.5,1797,bare_soil,0.635,stressed_crop,0.582,bare_soil,0.346,0
9.5,1790,healthy_crop,0.469,healthy_crop,0.726,healthy_crop,0.762,1
9.5,1666,bare_soil,0.69,bare_soil,0.69,bare_soil,0.69,1
9.5,1563,healthy_crop,0.439,healthy_crop,0.439,healthy_crop,0.439,1
9.5,1553,healthy_crop,0.489,healthy_crop,0.489,healthy_crop,0.489,1
9.5,1492,healthy_crop,0.546,healthy_crop,0.546,healthy_crop,0.546,1
10.0,145086,healthy_crop,0.501,healthy_crop,0.718,healthy_crop,0.754,1
10.0,84949,healthy_crop,0.506,healthy_crop,1.0,healthy_crop,1.0,1
10.0,63277,bare_soil,0.68,bare_soil,0.912,bare_soil,0.957,1
10.0,59123,healthy_crop,0.513,healthy_crop,0.999,healthy_crop,1.0,1
10.0,29479,bare_soil,0.687,bare_soil,0.756,bare_soil,0.794,1
10.0,20078,bare_soil,0.661,healthy_crop,0.997,healthy_crop,0.997,0
10.0,18917,bare_soil,0.666,bare_soil,0.685,bare_soil,0.719,1
10.0,8800,drought_stress,0.518,stressed_crop,0.985,stressed_crop,0.985,0
10.0,4870,bare_soil,0.695,healthy_crop,0.442,bare_soil,0.695,0
10.0,4791,healthy_crop,0.524,healthy_crop,0.94,healthy_crop,0.987,1
10.0,4783,bare_soil,0.673,stressed_crop,0.782,bare_soil,0.448,0
10.0,4722,drought_stress,0.527,stressed_crop,0.779,stressed_crop,0.779,0
10.0,4347,healthy_crop,0.473,healthy_crop,0.725,healthy_crop,0.762,1
10.0,3402,bare_soil,0.674,healthy_crop,0.868,healthy_crop,0.48,0
10.0,3102,bare_soil,0.623,stressed_crop,0.886,stressed_crop,0.886,0
10.0,2835,bare_soil,0.687,bare_soil,0.687,bare_soil,0.687,1
10.0,2768,bare_soil,0.496,healthy_crop,0.72,healthy_crop,0.436,0
10.0,2303,bare_soil,0.711,healthy_crop,0.988,healthy_crop,0.988,0
10.0,2204,bare_soil,0.385,bare_soil,0.385,bare_soil,0.385,1
10.0,2131,stressed_crop,0.475,stressed_crop,0.989,stressed_crop,1.0,1
10.0,2097,drought_stress,0.521,bare_soil,0.597,bare_soil,0.367,0
10.0,2040,bare_soil,0.656,bare_soil,0.656,bare_soil,0.656,1
10.0,1933,stressed_crop,0.499,stressed_crop,0.499,stressed_crop,0.499,1
10.0,1813,stressed_crop,0.5,stressed_crop,0.5,stressed_crop,0.5,1
10.0,1781,bare_soil,0.687,bare_soil,0.687,bare_soil,0.687,1
10.0,1588,drought_stress,0.523,drought_stress,0.523,drought_stress,0.523,1
10.0,1433,bare_soil,0.678,bare_soil,0.678,bare_soil,0.678,1
10.5,120191,healthy_crop,0.497,healthy_crop,0.593,healthy_crop,0.623,1
10.5,103523,bare_soil,0.693,bare_soil,0.424,bare_soil,0.728,1
10.5,96295,healthy_crop,0.515,healthy_crop,1.0,healthy_crop,1.0,1
10.5,60036,healthy_crop,0.525,healthy_crop,1.0,healthy_crop,1.0,1
10.5,32112,bare_soil,0.69,bare_soil,0.625,bare_soil,0.724,1
10.5,26536,bare_soil,0.669,healthy_crop,0.999,healthy_crop,0.999,0
10.5,16713,bare_soil,0.672,stressed_crop,0.674,bare_soil,0.496,0
10.5,14369,bare_soil,0.698,healthy_crop,0.982,healthy_crop,0.982,0
10.5,8072,drought_stress,0.535,stressed_crop,0.84,stressed_crop,0.84,0
10.5,6465,healthy_crop,0.486,healthy_crop,0.917,healthy_crop,0.963,1
10.5,6092,drought_stress,0.527,bare_soil,0.622,bare_soil,0.381,0
10.5,5464,stressed_crop,0.496,healthy_crop,0.994,healthy_crop,0.994,0
10.5,4987,healthy_crop,0.543,healthy_crop,0.997,healthy_crop,1.0,1
10.5,4892,stressed_crop,0.484,stressed_crop,0.975,stressed_crop,1.0,1
10.5,4397,healthy_crop,0.472,stressed_crop,0.488,healthy_crop,0.472,0
10.5,3310,bare_soil,0.367,bare_soil,0.367,bare_soil,0.367,1
10.5,3151,stressed_crop,0.494,stressed_crop,0.597,stressed_crop,0.627,1
10.5,2755,bare_soil,0.695,stressed_crop,0.947,stressed_crop,0.947,0
10.5,2720,bare_soil,0.498,healthy_crop,0.729,healthy_crop,0.441,0
10.5,2583,bare_soil,0.673,stressed_crop,0.985,stressed_crop,0.985,0
10.5,2189,bare_soil,0.714,healthy_crop,0.994,healthy_crop,0.994,0
10.5,2158,stressed_crop,0.49,stressed_crop,0.8,stressed_crop,0.84,1
10.5,1936,bare_soil,0.687,healthy_crop,0.88,healthy_crop,0.484,0
10.5,1500,stressed_crop,0.486,stressed_crop,0.486,stressed_crop,0.486,1
10.5,1457,stressed_crop,0.494,stressed_crop,0.494,stressed_crop,0.494,1
11.0,107310,bare_soil,0.692,healthy_crop,0.876,healthy_crop,0.48,0
11.0,93395,healthy_crop,0.534,healthy_crop,1.0,healthy_crop,1.0,1
11.0,84633,healthy_crop,0.524,healthy_crop,0.524,healthy_crop,0.524,1
11.0,58145,healthy_crop,0.551,healthy_crop,0.997,healthy_crop,1.0,1
11.0,23259,bare_soil,0.688,stressed_crop,0.878,stressed_crop,0.482,0
11.0,22436,bare_soil,0.668,healthy_crop,0.991,healthy_crop,0.991,0
11.0,22246,bare_soil,0.695,healthy_crop,0.987,healthy_crop,0.987,0
11.0,12955,bare_soil,0.667,stressed_crop,0.988,stressed_crop,0.988,0
11.0,9540,stressed_crop,0.486,stressed_crop,0.99,stressed_crop,1.0,1
11.0,8078,drought_stress,0.539,stressed_crop,0.958,stressed_crop,0.958,0
11.0,6936,bare_soil,0.683,healthy_crop,0.858,healthy_crop,0.471,0
11.0,6384,bare_soil,0.687,bare_soil,0.794,bare_soil,0.833,1
11.0,5980,stressed_crop,0.486,bare_soil,0.756,bare_soil,0.756,0
11.0,5719,healthy_crop,0.477,stressed_crop,0.841,healthy_crop,0.477,0
11.0,5114,healthy_crop,0.554,healthy_crop,0.982,healthy_crop,1.0,1
11.0,4741,healthy_crop,0.667,healthy_crop,0.994,healthy_crop,1.0,1
11.0,4672,drought_stress,0.528,bare_soil,0.58,bare_soil,0.354,0
11.0,4632,bare_soil,0.698,bare_soil,0.698,bare_soil,0.698,1
11.0,4210,stressed_crop,0.465,bare_soil,0.731,bare_soil,0.731,0
11.0,4107,bare_soil,0.693,healthy_crop,0.973,healthy_crop,0.973,0
11.0,3477,stressed_crop,0.489,stressed_crop,0.584,stressed_crop,0.613,1
11.0,2678,stressed_crop,0.522,healthy_crop,0.698,healthy_crop,0.444,0
11.0,2578,bare_soil,0.496,healthy_crop,0.722,healthy_crop,0.437,0
11.0,2550,stressed_crop,0.508,stressed_crop,0.878,stressed_crop,0.922,1
11.0,2282,bare_soil,0.386,bare_soil,0.386,bare_soil,0.386,1
11.0,1760,stressed_crop,0.491,disease_stress_vegetation,0.762,stressed_crop,0.491,0
11.0,1657,drought_stress,0.527,stressed_crop,0.912,stressed_crop,0.912,0
11.0,1534,bare_soil,0.319,bare_soil,0.319,bare_soil,0.319,1
11.5,163980,bare_soil,0.69,healthy_crop,0.685,bare_soil,0.368,0
11.5,80871,healthy_crop,0.538,healthy_crop,0.997,healthy_crop,1.0,1
11.5,62294,healthy_crop,0.515,stressed_crop,0.693,healthy_crop,0.515,0
11.5,48714,healthy_crop,0.561,healthy_crop,1.0,healthy_crop,1.0,1
11.5,30758,bare_soil,0.698,healthy_crop,0.981,healthy_crop,0.981,0
11.5,25316,stressed_crop,0.487,healthy_crop,0.903,healthy_crop,0.903,0
11.5,23069,bare_soil,0.671,healthy_crop,0.995,healthy_crop,0.995,0
11.5,10954,stressed_crop,0.488,stressed_crop,0.552,stressed_crop,0.58,1
11.5,10448,drought_stress,0.541,stressed_crop,0.999,stressed_crop,0.999,0
11.5,10259,bare_soil,0.668,stressed_crop,0.823,stressed_crop,0.454,0
11.5,9408,bare_soil,0.699,healthy_crop,0.484,bare_soil,0.399,0
11.5,7312,healthy_crop,0.669,healthy_crop,0.992,healthy_crop,1.0,1
11.5,6762,healthy_crop,0.474,stressed_crop,0.575,healthy_crop,0.474,0
11.5,6177,bare_soil,0.677,healthy_crop,0.695,healthy_crop,0.374,0
11.5,5078,drought_stress,0.53,bare_soil,0.589,bare_soil,0.36,0
11.5,4994,healthy_crop,0.545,healthy_crop,0.93,healthy_crop,0.976,1
11.5,4730,healthy_crop,0.512,stressed_crop,0.972,healthy_crop,0.512,0
11.5,3891,bare_soil,0.687,healthy_crop,0.516,bare_soil,0.387,0
11.5,2636,bare_soil,0.495,healthy_crop,0.734,healthy_crop,0.445,0
11.5,2262,bare_soil,0.683,healthy_crop,0.983,healthy_crop,0.983,0
11.5,2253,bare_soil,0.388,bare_soil,0.388,bare_soil,0.388,1
11.5,2084,stressed_crop,0.507,stressed_crop,0.507,stressed_crop,0.507,1
11.5,1890,bare_soil,0.709,healthy_crop,0.991,healthy_crop,0.991,0
