frame,time_sec,fhi,class_dominant,n_dets,source_dominant
210,6.967,66.93337255419102,Inconsistent Growth,14,hsv-primary
212,7.033,67.25336078793372,Inconsistent Growth,11,hsv-primary
214,7.1,67.5373525515536,Inconsistent Growth,10,hsv-primary
216,7.167,69.92614678608751,Inconsistent Growth,10,hsv-primary
218,7.233,65.92830275026125,Inconsistent Growth,12,hsv-primary
220,7.3,66.78981192518287,Inconsistent Growth,13,hsv-primary
222,7.367,67.33286834762801,Inconsistent Growth,10,hsv-primary
224,7.433,66.3330078433396,Inconsistent Growth,11,hsv-primary
226,7.5,63.20310549033772,Inconsistent Growth,11,hsv-primary
228,7.567,65.0921738432364,Inconsistent Growth,11,hsv-primary
230,7.633,65.03452169026548,Inconsistent Growth,7,hsv-primary
232,7.7,65.41416518318583,Bare Soil / Gap,10,hsv-primary
234,7.767,66.87991562823008,Bare Soil / Gap,13,hsv-primary
236,7.833,67.21594093976105,Bare Soil / Gap,12,hsv-primary
238,7.9,67.72115865783275,Bare Soil / Gap,11,hsv-primary
240,7.967,69.18481106048291,Bare Soil / Gap,10,hsv-primary
242,8.033,69.48936774233803,Bare Soil / Gap,11,hsv-primary
244,8.1,75.31255741963662,Bare Soil / Gap,11,hsv-primary
246,8.167,79.56879019374563,Bare Soil / Gap,10,hsv-primary
248,8.233,83.23815313562193,Lush Green,10,hsv-primary
250,8.3,85.86670719493534,Lush Green,11,hsv-primary
252,8.367,86.56669503645475,Lush Green,13,hsv-primary
254,8.433,85.25668652551832,Lush Green,16,hsv-primary
256,8.5,84.75968056786282,Lush Green,13,hsv-primary
258,8.567,84.68177639750397,Lush Green,14,hsv-primary
260,8.633,85.34724347825278,Lush Green,11,hsv-primary
262,8.7,84.04307043477694,Lush Green,15,hsv-primary
264,8.767,82.77014930434385,Lush Green,16,hsv-primary
266,8.833,82.11910451304068,Lush Green,13,hsv-primary
268,8.9,82.32337315912848,Lush Green,13,hsv-primary
270,8.967,82.76636121138993,Lush Green,13,hsv-primary
272,9.033,81.93645284797296,Lush Green,11,hsv-primary
274,9.1,81.38551699358106,Lush Green,11,hsv-primary
276,9.167,82.58986189550674,Lush Green,12,hsv-primary
278,9.233,83.82290332685471,Lush Green,10,hsv-primary
280,9.3,85.1660323287983,Lush Green,10,hsv-primary
282,9.367,86.07622263015881,Lush Green,11,hsv-primary
284,9.433,86.44335584111116,Lush Green,11,hsv-primary
286,9.5,86.73034908877781,Lush Green,8,hsv-primary
288,9.567,87.35124436214446,Lush Green,7,hsv-primary
290,9.633,87.78587105350111,Lush Green,7,hsv-primary
292,9.7,88.27010973745078,Lush Green,6,hsv-primary
294,9.767,88.48907681621554,Lush Green,9,hsv-primary
296,9.833,88.67235377135087,Lush Green,8,hsv-primary
298,9.9,88.6506476399456,Lush Green,9,hsv-primary
300,9.967,88.69545334796192,Lush Green,9,hsv-primary
302,10.033,88.51681734357334,Lush Green,10,hsv-primary
304,10.1,89.65177214050132,Lush Green,6,hsv-primary
306,10.167,87.50624049835092,Lush Green,11,hsv-primary
308,10.233,87.80436834884564,Lush Green,11,hsv-primary
310,10.3,87.02305784419194,Lush Green,11,hsv-primary
312,10.367,86.74614049093435,Lush Green,11,hsv-primary
314,10.433,87.15229834365404,Lush Green,11,hsv-primary
316,10.5,87.43660884055782,Lush Green,10,hsv-primary
318,10.567,86.16562618839048,Lush Green,11,hsv-primary
320,10.633,88.87593833187333,Lush Green,8,hsv-primary
322,10.7,91.79315683231133,Lush Green,7,hsv-primary
324,10.767,92.90520978261793,Lush Green,8,hsv-primary
326,10.833,93.17364684783254,Lush Green,9,hsv-primary
328,10.9,93.69155279348277,Lush Green,8,hsv-primary
330,10.967,94.05408695543794,Lush Green,7,hsv-primary
332,11.033,93.31786086880655,Lush Green,9,hsv-primary
334,11.1,92.11250260816459,Lush Green,9,hsv-primary
336,11.167,91.17875182571521,Lush Green,9,hsv-primary
338,11.233,90.61512627800064,Lush Green,10,hsv-primary
340,11.3,91.03058839460044,Lush Green,7,hsv-primary
342,11.367,90.8114118762203,Lush Green,9,hsv-primary
344,11.433,90.5379883133542,Lush Green,6,hsv-primary
346,11.5,90.31659181934793,Lush Green,9,hsv-primary
348,11.567,90.97161427354355,Lush Green,9,hsv-primary
350,11.633,91.40012999148048,Lush Green,10,hsv-primary
352,11.7,92.21009099403634,Lush Green,8,hsv-primary
354,11.767,91.87706369582543,Lush Green,8,hsv-primary
356,11.833,91.85394458707779,Lush Green,7,hsv-primary
358,11.9,91.20776121095444,Lush Green,9,hsv-primary
360,11.967,90.8154328476681,Lush Green,9,hsv-primary
362,12.033,90.69080299336767,Lush Green,9,hsv-primary
364,12.1,90.51356209535736,Lush Green,7,hsv-primary
366,12.167,90.50949346675014,Lush Green,9,hsv-primary
368,12.233,91.1666454267251,Lush Green,6,hsv-primary
370,12.3,91.86665179870757,Lush Green,5,hsv-primary
372,12.367,92.32665625909529,Lush Green,5,hsv-primary
374,12.433,92.6786593813667,Lush Green,4,hsv-primary
376,12.5,93.52506156695668,Lush Green,3,hsv-primary
378,12.567,93.51754309686967,Lush Green,4,hsv-primary
380,12.633,92.79228016780877,Lush Green,6,hsv-primary
382,12.7,92.46459611746614,Lush Green,6,hsv-primary
384,12.767,92.5352172822263,Lush Green,5,hsv-primary
386,12.833,92.6146520975584,Lush Green,5,hsv-primary
388,12.9,92.88025646829088,Lush Green,5,hsv-primary
390,12.967,93.2461795278036,Lush Green,5,hsv-primary
392,13.033,92.78232566946252,Lush Green,6,hsv-primary
