frame,time_sec,fhi,class_dominant,n_dets,source_dominant
208,6.9,56.21366344110139,Drought / Severe Stress,15,hsv-primary
210,6.967,56.08956440877097,Drought / Severe Stress,15,hsv-primary
212,7.033,55.88269508613967,Drought / Severe Stress,15,hsv-primary
214,7.1,55.85788656029777,Drought / Severe Stress,14,hsv-primary
216,7.167,55.840520592208435,Drought / Severe Stress,14,hsv-primary
218,7.233,55.888364414545904,Drought / Severe Stress,13,hsv-primary
220,7.3,56.25185509018213,Drought / Severe Stress,15,hsv-primary
222,7.367,56.59629856312749,Drought / Severe Stress,16,hsv-primary
224,7.433,56.89740899418924,Drought / Severe Stress,15,hsv-primary
226,7.5,57.46818629593247,Drought / Severe Stress,17,hsv-primary
228,7.567,58.10773040715273,Drought / Severe Stress,15,hsv-primary
230,7.633,58.64541128500691,Drought / Severe Stress,12,hsv-primary
232,7.7,59.44178789950483,Drought / Severe Stress,13,hsv-primary
234,7.767,60.35925152965338,Drought / Severe Stress,12,hsv-primary
236,7.833,61.00147607075736,Drought / Severe Stress,15,hsv-primary
238,7.9,61.48103324953015,Drought / Severe Stress,14,hsv-primary
240,7.967,61.7567232746711,Drought / Severe Stress,13,hsv-primary
242,8.033,62.21970629226976,Drought / Severe Stress,16,hsv-primary
244,8.1,61.70379440458883,Drought / Severe Stress,15,hsv-primary
246,8.167,61.58265608321217,Drought / Severe Stress,15,hsv-primary
248,8.233,61.34785925824852,Drought / Severe Stress,17,hsv-primary
250,8.3,61.72350148077396,Drought / Severe Stress,16,hsv-primary
252,8.367,62.82645103654177,Lush Green,14,hsv-primary
254,8.433,63.38851572557924,Lush Green,16,hsv-primary
256,8.5,63.87196100790546,Lush Green,16,hsv-primary
258,8.567,63.79037270553382,Lush Green,15,hsv-primary
260,8.633,63.91326089387367,Lush Green,14,hsv-primary
262,8.7,64.11928262571156,Drought / Severe Stress,12,hsv-primary
264,8.767,64.65349783799809,Lush Green,15,hsv-primary
266,8.833,65.11744848659866,Lush Green,15,hsv-primary
268,8.9,65.83221394061906,Lush Green,12,hsv-primary
270,8.967,66.48254975843334,Lush Green,14,hsv-primary
272,9.033,67.26778483090334,Lush Green,11,hsv-primary
274,9.1,68.14744938163233,Lush Green,11,hsv-primary
276,9.167,69.00321456714262,Lush Green,12,hsv-primary
278,9.233,69.93225019699983,Lush Green,9,hsv-primary
280,9.3,70.58257513789988,Lush Green,13,hsv-primary
282,9.367,71.0978025965299,Lush Green,12,hsv-primary
284,9.433,71.51846181757094,Lush Green,12,hsv-primary
286,9.5,72.02292327229966,Lush Green,8,hsv-primary
288,9.567,72.34604629060976,Lush Green,10,hsv-primary
290,9.633,72.72223240342683,Lush Green,10,hsv-primary
292,9.7,73.07556268239878,Lush Green,9,hsv-primary
294,9.767,73.35289387767915,Lush Green,12,hsv-primary
296,9.833,73.18702571437541,Lush Green,10,hsv-primary
298,9.9,73.52091800006278,Lush Green,9,hsv-primary
300,9.967,74.35464260004395,Lush Green,9,hsv-primary
302,10.033,73.97824982003075,Lush Green,11,hsv-primary
304,10.1,73.83477487402152,Lush Green,10,hsv-primary
306,10.167,73.37434241181506,Lush Green,10,hsv-primary
308,10.233,73.26203968827053,Lush Green,11,hsv-primary
310,10.3,73.21342778178936,Lush Green,11,hsv-primary
312,10.367,73.26939944725255,Lush Green,12,hsv-primary
314,10.433,73.39857961307678,Lush Green,9,hsv-primary
316,10.5,73.18900572915373,Lush Green,8,hsv-primary
318,10.567,72.6223040104076,Lush Green,7,hsv-primary
320,10.633,72.13561280728533,Lush Green,7,hsv-primary
322,10.7,73.02492896509972,Lush Green,6,hsv-primary
324,10.767,72.7174502755698,Lush Green,11,hsv-primary
326,10.833,72.50221519289886,Lush Green,9,hsv-primary
328,10.9,72.2015506350292,Lush Green,8,hsv-primary
330,10.967,71.84108544452043,Lush Green,8,hsv-primary
332,11.033,71.5587598111643,Lush Green,7,hsv-primary
334,11.1,71.421131867815,Lush Green,8,hsv-primary
336,11.167,71.95479230747051,Lush Green,6,hsv-primary
338,11.233,71.69835461522936,Lush Green,8,hsv-primary
340,11.3,71.84884823066055,Lush Green,6,hsv-primary
342,11.367,71.83419376146239,Lush Green,7,hsv-primary
344,11.433,70.74393563302367,Lush Green,8,hsv-primary
346,11.5,70.43075494311657,Lush Green,7,hsv-primary
348,11.567,71.95152846018159,Lush Green,12,hsv-primary
350,11.633,72.6860699221271,Lush Green,14,hsv-primary
352,11.7,73.20024894548897,Lush Green,12,hsv-primary
354,11.767,72.42017426184226,Lush Green,12,hsv-primary
356,11.833,71.99412198328959,Lush Green,11,hsv-primary
358,11.9,71.8758853883027,Lush Green,11,hsv-primary
360,11.967,74.64311977181188,Lush Green,8,hsv-primary
362,12.033,76.28018384026831,Lush Green,10,hsv-primary
364,12.1,75.20612868818782,Lush Green,10,hsv-primary
366,12.167,74.87429008173146,Lush Green,11,hsv-primary
368,12.233,75.21200305721202,Lush Green,8,hsv-primary
370,12.3,76.16840214004841,Lush Green,6,hsv-primary
372,12.367,76.89788149803388,Lush Green,5,hsv-primary
374,12.433,76.68851704862371,Lush Green,7,hsv-primary
376,12.5,76.45196193403659,Lush Green,6,hsv-primary
378,12.567,76.5563733538256,Lush Green,9,hsv-primary
380,12.633,76.86946134767791,Lush Green,8,hsv-primary
382,12.7,80.08862294337453,Lush Green,5,hsv-primary
384,12.767,82.67203606036216,Lush Green,4,hsv-primary
386,12.833,81.42042524225351,Lush Green,7,hsv-primary
388,12.9,80.72429766957745,Lush Green,6,hsv-primary
390,12.967,80.74700836870421,Lush Green,4,hsv-primary
392,13.033,81.09290585809295,Lush Green,5,hsv-primary
394,13.1,81.30503410066507,Lush Green,6,hsv-primary
396,13.167,81.33352387046554,Lush Green,6,hsv-primary
398,13.233,81.53346670932588,Lush Green,7,hsv-primary
400,13.3,81.64342669652811,Lush Green,6,hsv-primary
402,13.367,81.30039868756967,Lush Green,8,hsv-primary
404,13.433,81.63027908129877,Lush Green,9,hsv-primary
406,13.5,81.80119535690913,Lush Green,8,hsv-primary
408,13.567,82.16083674983639,Lush Green,6,hsv-primary
410,13.633,82.59258572488547,Lush Green,7,hsv-primary
412,13.7,82.92481000741982,Lush Green,9,hsv-primary
414,13.767,83.42736700519387,Lush Green,9,hsv-primary
416,13.833,83.89915690363571,Lush Green,9,hsv-primary
418,13.9,84.25940983254499,Lush Green,8,hsv-primary
420,13.967,84.54158688278149,Lush Green,9,hsv-primary
422,14.033,85.33911081794703,Lush Green,7,hsv-primary
424,14.1,85.74737757256293,Lush Green,8,hsv-primary
426,14.167,86.09316430079404,Lush Green,8,hsv-primary
428,14.233,86.03521501055583,Lush Green,8,hsv-primary
430,14.3,86.41465050738907,Lush Green,9,hsv-primary
432,14.367,85.90025535517235,Lush Green,10,hsv-primary
434,14.433,85.24017874862064,Lush Green,15,hsv-primary
436,14.5,85.19812512403443,Lush Green,14,hsv-primary
438,14.567,84.6586875868241,Lush Green,14,hsv-primary
440,14.633,83.98108131077687,Lush Green,10,hsv-primary
442,14.7,83.5667569175438,Lush Green,12,hsv-primary
444,14.767,83.24672984228066,Lush Green,11,hsv-primary
446,14.833,83.08271088959646,Lush Green,12,hsv-primary
448,14.9,82.6978976227175,Lush Green,14,hsv-primary
450,14.967,82.42852833590226,Lush Green,12,hsv-primary
452,15.033,82.05996983513157,Lush Green,12,hsv-primary
454,15.1,81.7119788845921,Lush Green,10,hsv-primary
456,15.167,81.28838521921446,Lush Green,9,hsv-primary
458,15.233,81.08186965345011,Lush Green,10,hsv-primary
460,15.3,80.63730875741507,Lush Green,10,hsv-primary
462,15.367,79.96611613019054,Lush Green,11,hsv-primary
464,15.433,80.24628129113337,Lush Green,14,hsv-primary
